Evaluator,Customer,One-Way Miles,Round-Trip Miles,Drive Time (min),2026 Cost , Bonus , Total 
Ricardo,Avangrid Rochester Ny,442,884,801,$640.68 ,$725.00 ,"$1,365.68 "
Ricardo,Avangrid Trumbull,196,391,378,$283.50 ,$225.00 ,$508.50 
Ricardo,Bancker Construction,285,571,573,$413.72 ,$475.00 ,$888.72 
Ricardo,Barber Utilities,134,267,276,$193.68 ,$225.00 ,$418.68 
Ricardo,Bay State Piping Company Inc. (NGA),70,140,163,$101.55 , $-   ,$101.55 
Ricardo,Berkshire Gas,167,334,377,$242.16 ,$225.00 ,$467.16 
Ricardo,Bermex Inc,439,878,799,$636.38 ,$725.00 ,"$1,361.38 "
Ricardo,Bond Civil Utility,45,89,97,$64.82 , $-   ,$64.82 
Ricardo,Burns Construction Co. (Nga),198,396,384,$287.24 ,$225.00 ,$512.24 
Ricardo,Burrows Bros Inc.,422,845,798,$612.38 ,$725.00 ,"$1,337.38 "
Ricardo,C. B. Utility,184,368,355,$266.50 ,$225.00 ,$491.50 
Ricardo,Capstone Energy (Nga),609,1218,1128,$882.98 ,$725.00 ,"$1,607.98 "
Ricardo,Centerline Utility Services,122,244,229,$176.60 ,$225.00 ,$401.60 
Ricardo,Centuri,180,361,349,$261.70 ,$225.00 ,$486.70 
Ricardo,Certa Cote,279,558,569,$404.49 ,$475.00 ,$879.49 
Ricardo,Clarks Back Roads Enterprises (Nga),430,861,797,$624.04 ,$725.00 ,"$1,349.04 "
Ricardo,Collins Plumbing Corp (Nga),240,479,471,$347.34 ,$475.00 ,$822.34 
Ricardo,Composite Technology & Infrastructure,210,420,402,$304.63 ,$475.00 ,$779.63 
Ricardo,Con Edison (Nga),247,493,491,$357.74 ,$475.00 ,$832.74 
Ricardo,Corning Natural Gas,424,849,777,$615.30 ,$725.00 ,"$1,340.30 "
Ricardo,Corrtech Corrosion Engineering,80,159,162,$115.30 , $-   ,$115.30 
Ricardo,D&G Contractors Inc,161,322,317,$233.19 ,$225.00 ,$458.19 
Ricardo,DDS Utilities Cortland,368,737,702,$533.97 ,$475.00 ,"$1,008.97 "
Ricardo,DDS Utilities West Henrietta,436,871,793,$631.54 ,$725.00 ,"$1,356.54 "
Ricardo,Dekatherm,330,659,607,$477.87 ,$475.00 ,$952.87 
Ricardo,Dte Vantage,399,797,752,$577.84 ,$475.00 ,"$1,052.84 "
Ricardo,E. Richards Consulting,198,396,384,$287.24 ,$225.00 ,$512.24 
Ricardo,E.E. Root,371,743,691,$538.44 ,$475.00 ,"$1,013.44 "
Ricardo,Elecnor Hawkeye,248,496,494,$359.43 ,$475.00 ,$834.43 
Ricardo,Encompass Pipeline,445,890,815,$645.57 ,$725.00 ,"$1,370.57 "
Ricardo,Enersite Utility And Site Work Services,51,103,107,$74.59 , $-   ,$74.59 
Ricardo,Environmental Construction Inc,261,523,520,$379.04 ,$475.00 ,$854.04 
Ricardo,Eversource,82,165,177,$119.44 , $-   ,$119.44 
Ricardo,Feeney Brothers,57,114,137,$82.98 , $-   ,$82.98 
Ricardo,Ferreira Construction,119,237,243,$171.88 ,$225.00 ,$396.88 
Ricardo,Frank Lill & Son,425,849,772,$615.55 ,$725.00 ,"$1,340.55 "
Ricardo,Geary Mechanical,169,339,345,$245.60 ,$225.00 ,$470.60 
Ricardo,Gianfia Corp,236,473,462,$342.85 ,$475.00 ,$817.85 
Ricardo,GPL,108,215,217,$156.22 ,$225.00 ,$381.22 
Ricardo,Grid One Solutions,372,744,737,$539.21 ,$475.00 ,"$1,014.21 "
Ricardo,Grotto Plumbing Inc. (Nga),235,469,458,$340.22 ,$475.00 ,$815.22 
Ricardo,Heath Consultants (Nga),257,513,529,$371.93 ,$475.00 ,$846.93 
Ricardo,Henkels & Mccoy (Nga),358,716,701,$519.28 ,$475.00 ,$994.28 
Ricardo,Holyoke Gas & Electric,139,279,278,$202.10 ,$225.00 ,$427.10 
Ricardo,Infrasource (Nga),631,1261,1210,$914.28 ,$725.00 ,"$1,639.28 "
Ricardo,Ironwood Heavy Highway,440,879,804,$637.28 ,$725.00 ,"$1,362.28 "
Ricardo,J Mullen & Sons,239,479,451,$347.25 ,$475.00 ,$822.25 
Ricardo,J. F. Brennan Companies,127,255,259,$184.66 ,$225.00 ,$409.66 
Ricardo,Joe Knows Energy,267,535,544,$387.54 ,$475.00 ,$862.54 
Ricardo,John Anderson Construction,570,1140,1063,$826.20 ,$725.00 ,"$1,551.20 "
Ricardo,Js Rae,167,334,377,$242.24 ,$225.00 ,$467.24 
Ricardo,Kiely Family Of Companies,312,625,633,$452.86 ,$475.00 ,$927.86 
Ricardo,Kudlic Bros.,138,276,285,$200.04 ,$225.00 ,$425.04 
Ricardo,Labella Associates Dpc,436,873,795,$632.91 ,$725.00 ,"$1,357.91 "
Ricardo,Laydon Industries,184,368,355,$266.54 ,$225.00 ,$491.54 
Ricardo,Ledge Creek Development Inc,486,973,888,$705.21 ,$725.00 ,"$1,430.21 "
Ricardo,Liberty Underground,440,880,801,$638.22 ,$725.00 ,"$1,363.22 "
Ricardo,Liberty Utilities-Ma,105,210,233,$152.00 ,$225.00 ,$377.00 
Ricardo,Liberty Utilities-Ny,335,670,671,$485.65 ,$475.00 ,$960.65 
Ricardo,Local 1049,228,456,579,$330.32 ,$475.00 ,$805.32 
Ricardo,Local 1298,287,574,580,$416.41 ,$475.00 ,$891.41 
Ricardo,Local 15,257,515,528,$373.02 ,$475.00 ,$848.02 
Ricardo,Local 158,214,427,404,$309.58 ,$475.00 ,$784.58 
Ricardo,Local 17,243,486,472,$352.15 ,$475.00 ,$827.15 
Ricardo,Local 60,215,430,417,$311.40 ,$475.00 ,$786.40 
Ricardo,Local 731,248,496,503,$359.47 ,$475.00 ,$834.47 
Ricardo,Lospano Plumbing And Heating,237,475,468,$344.35 ,$475.00 ,$819.35 
Ricardo,Maine Natural Gas (Nga),120,239,224,$173.62 ,$225.00 ,$398.62 
Ricardo,Master Plumbers Council Of The City Of New York (Mpc),253,507,506,$367.44 ,$475.00 ,$842.44 
Ricardo,Mears Construction (Nga),438,875,855,$634.40 ,$725.00 ,"$1,359.40 "
Ricardo,Middleborough Gas & Electric (Nga),93,185,205,$134.36 ,$225.00 ,$359.36 
Ricardo,Midway Utility,7,14,31,$9.95 , $-   ,$9.95 
Ricardo,Miller Pipeline,655,1310,1209,$950.02 ,$725.00 ,"$1,675.02 "
Ricardo,Mirra Company,25,51,60,$36.64 , $-   ,$36.64 
Ricardo,Msr Utility Maintenance (Nga),54,108,113,$77.96 , $-   ,$77.96 
Ricardo,Mulcare Pipeline Solutions,280,561,560,$406.60 ,$475.00 ,$881.60 
Ricardo,Mulholland Welding & Fabrication,123,246,285,$178.00 ,$225.00 ,$403.00 
Ricardo,National Field Service Corporation (Nga),243,486,472,$352.15 ,$475.00 ,$827.15 
Ricardo,National Fuel,497,995,903,$721.03 ,$725.00 ,"$1,446.03 "
Ricardo,Network Infrastructure,267,533,539,$386.72 ,$475.00 ,$861.72 
Ricardo,NEUCO,6,13,30,$9.24 , $-   ,$9.24 
Ricardo,New Jersey Natural Gas,326,652,650,$472.63 ,$475.00 ,$947.63 
Ricardo,Ng Advantage,54,109,112,$78.90 , $-   ,$78.90 
Ricardo,Northeast Gas Association,76,152,158,$110.07 , $-   ,$110.07 
Ricardo,Northeast Underground (Nga),361,723,661,$524.11 ,$475.00 ,$999.11 
Ricardo,Norwich Public Utilities,141,283,281,$205.01 ,$225.00 ,$430.01 
Ricardo,Npl Construction (Nga),159,318,311,$230.38 ,$225.00 ,$455.38 
Ricardo,Omark Consultants,76,152,160,$110.03 , $-   ,$110.03 
Ricardo,Orange & Rockland Utilities,266,532,512,$385.52 ,$475.00 ,$860.52 
Ricardo,Parsons (Nga),311,621,604,$450.35 ,$475.00 ,$925.35 
Ricardo,Pcm,264,529,563,$383.41 ,$475.00 ,$858.41 
Ricardo,Pioneer Inspection,21,42,54,$30.44 , $-   ,$30.44 
Ricardo,Pl-Enerserv,141,282,277,$204.14 ,$225.00 ,$429.14 
Ricardo,Powell Controls,41,82,90,$59.41 , $-   ,$59.41 
Ricardo,Power And Construction Group Inc.,441,882,801,$639.52 ,$725.00 ,"$1,364.52 "
Ricardo,"Precision Pipeline Solutions, LLC (PPS)",248,496,490,$359.87 ,$475.00 ,$834.87 
Ricardo,Premier Infrastructure & Energy,228,456,579,$330.32 ,$475.00 ,$805.32 
Ricardo,Primoris Distribution Svcs (Nga),618,1235,1189,$895.38 ,$725.00 ,"$1,620.38 "
Ricardo,Reconn,287,575,581,$416.68 ,$475.00 ,$891.68 
Ricardo,Rev Lng,418,836,786,$605.85 ,$725.00 ,"$1,330.85 "
Ricardo,Rh White,88,175,181,$127.11 ,$225.00 ,$352.11 
Ricardo,Rhode Island Energy,103,206,210,$149.08 ,$225.00 ,$374.08 
Ricardo,Riggs Distler & Co.,492,983,977,$712.71 ,$725.00 ,"$1,437.71 "
Ricardo,Riley Brothers,73,146,176,$105.60 , $-   ,$105.60 
Ricardo,Rj Devco,70,140,163,$101.55 , $-   ,$101.55 
Ricardo,Rj Forbes Painting Contractor,97,195,209,$141.18 ,$225.00 ,$366.18 
Ricardo,Safeway Construction Enterprises,255,511,518,$370.16 ,$475.00 ,$845.16 
Ricardo,Sargis Associates,153,307,301,$222.55 ,$225.00 ,$447.55 
Ricardo,Seaford Avenue Corp,272,544,557,$394.55 ,$475.00 ,$869.55 
Ricardo,Shaun B. Kalba Enterprises,240,479,465,$347.32 ,$475.00 ,$822.32 
Ricardo,Southern Cross (NGA),242,483,478,$350.39 ,$475.00 ,$825.39 
Ricardo,Storti Quality Services,235,471,464,$341.36 ,$475.00 ,$816.36 
Ricardo,Sullivan Trail,407,814,755,$589.79 ,$725.00 ,"$1,314.79 "
Ricardo,T&K Harrington,335,670,632,$485.52 ,$475.00 ,$960.52 
Ricardo,Tectonic Engineering Consultants,242,484,470,$351.25 ,$475.00 ,$826.25 
Ricardo,Titanic Underground Contractors Corp. (Nga),250,500,491,$362.28 ,$475.00 ,$837.28 
Ricardo,Tri-Mont Engineering,91,183,205,$132.44 ,$225.00 ,$357.44 
Ricardo,Tucker Mechanical Inc,159,319,315,$231.25 ,$225.00 ,$456.25 
Ricardo,Turner Underground Installations,439,879,805,$637.24 ,$725.00 ,"$1,362.24 "
Ricardo,Ulc Technologies,279,559,563,$405.25 ,$475.00 ,$880.25 
Ricardo,Unitil,11,21,38,$15.28 , $-   ,$15.28 
Ricardo,Usic (Nga),421,842,774,$610.75 ,$725.00 ,"$1,335.75 "
Ricardo,Vermont Gas Systems,201,401,362,$290.76 ,$475.00 ,$765.76 
Ricardo,Wdf,239,478,477,$346.34 ,$475.00 ,$821.34 
Ricardo,Westfield Gas & Electric,141,282,277,$204.13 ,$225.00 ,$429.13 
Ricardo,Whispering Pines Development,247,493,483,$357.45 ,$475.00 ,$832.45 
Ricardo,Whitewater,88,175,180,$127.04 ,$225.00 ,$352.04 
Ricardo,Wsm Construction,162,325,319,$235.35 ,$225.00 ,$460.35 
Ricardo,Xpress Natural Gas,286,572,530,$414.57 ,$475.00 ,$889.57 
Ricardo,Young Management & Consulting,253,507,506,$367.44 ,$475.00 ,$842.44 
Richardson,A And G Industrial Services,269,537,558,$389.34 ,$475.00 ,$864.34 
Richardson,AGI Construction,215,431,466,$312.37 ,$475.00 ,$787.37 
Richardson,Atmospheric Corrosion Specialists,65,131,163,$94.73 , $-   ,$94.73 
Richardson,Avangrid Adams Ma,219,438,447,$317.58 ,$475.00 ,$792.58 
Richardson,Avangrid East Hartford Ct,152,304,329,$220.18 ,$225.00 ,$445.18 
Richardson,Avangrid Rochester Ny,339,678,623,$491.47 ,$475.00 ,$966.47 
Richardson,Avangrid Trumbull,100,201,238,$145.43 ,$225.00 ,$370.43 
Richardson,Bancker Construction,86,171,205,$124.03 , $-   ,$124.03 
Richardson,Barber Utilities,169,338,371,$244.79 ,$225.00 ,$469.79 
Richardson,Bay State Piping Company Inc. (NGA),252,504,521,$365.75 ,$475.00 ,$840.75 
Richardson,Berkshire Gas,206,411,407,$298.22 ,$475.00 ,$773.22 
Richardson,Bermex Inc,336,672,621,$487.18 ,$475.00 ,$962.18 
Richardson,Bond Civil Utility,251,503,513,$364.61 ,$475.00 ,$839.61 
Richardson,Burns Construction Co. (Nga),101,202,238,$146.34 ,$225.00 ,$371.34 
Richardson,Burrows Bros Inc.,318,636,615,$461.25 ,$475.00 ,$936.25 
Richardson,C. B. Utility,116,231,269,$167.69 ,$225.00 ,$392.69 
Richardson,Capstone Energy (Nga),363,726,667,$526.63 ,$475.00 ,"$1,001.63 "
Richardson,Centerline Utility Services,405,810,785,$587.04 ,$725.00 ,"$1,312.04 "
Richardson,Centuri,115,231,264,$167.21 ,$225.00 ,$392.21 
Richardson,Certa Cote,88,177,218,$128.14 ,$225.00 ,$353.14 
Richardson,Clarks Back Roads Enterprises (Nga),257,515,487,$373.16 ,$475.00 ,$848.16 
Richardson,Collins Plumbing Corp (Nga),56,113,145,$81.79 , $-   ,$81.79 
Richardson,Composite Technology & Infrastructure,164,328,313,$237.96 ,$225.00 ,$462.96 
Richardson,Con Edison (Nga),51,101,135,$73.57 , $-   ,$73.57 
Richardson,Corning Natural Gas,251,503,467,$364.43 ,$475.00 ,$839.43 
Richardson,Corrtech Corrosion Engineering,225,450,460,$326.00 ,$475.00 ,$801.00 
Richardson,D&G Contractors Inc,146,291,320,$211.27 ,$225.00 ,$436.27 
Richardson,DDS Utilities Cortland,215,430,403,$311.99 ,$475.00 ,$786.99 
Richardson,DDS Utilities West Henrietta,333,665,615,$482.34 ,$475.00 ,$957.34 
Richardson,Dekatherm,277,555,517,$402.22 ,$475.00 ,$877.22 
Richardson,Dte Vantage,242,483,466,$350.28 ,$475.00 ,$825.28 
Richardson,E. Richards Consulting,101,202,238,$146.34 ,$225.00 ,$371.34 
Richardson,E.E. Root,198,397,381,$287.57 ,$225.00 ,$512.57 
Richardson,Elecnor Hawkeye,56,112,145,$81.19 , $-   ,$81.19 
Richardson,Encompass Pipeline,337,674,635,$488.37 ,$475.00 ,$963.37 
Richardson,Enersite Utility And Site Work Services,271,542,551,$393.30 ,$475.00 ,$868.30 
Richardson,Environmental Construction Inc,78,156,174,$112.75 , $-   ,$112.75 
Richardson,Eversource,216,433,454,$313.65 ,$475.00 ,$788.65 
Richardson,Feeney Brothers,253,507,524,$367.42 ,$475.00 ,$842.42 
Richardson,Ferreira Construction,207,415,431,$300.61 ,$475.00 ,$775.61 
Richardson,Frank Lill & Son,322,643,594,$466.34 ,$475.00 ,$941.34 
Richardson,Geary Mechanical,135,269,306,$195.24 ,$225.00 ,$420.24 
Richardson,Gianfia Corp,68,136,170,$98.87 , $-   ,$98.87 
Richardson,GPL,219,438,478,$317.83 ,$475.00 ,$792.83 
Richardson,Grid One Solutions,87,174,180,$125.85 , $-   ,$125.85 
Richardson,Grotto Plumbing Inc. (Nga),68,135,166,$98.22 , $-   ,$98.22 
Richardson,Heath Consultants (Nga),43,87,132,$62.84 , $-   ,$62.84 
Richardson,Henkels & Mccoy (Nga),68,136,147,$98.32 , $-   ,$98.32 
Richardson,Holyoke Gas & Electric,185,370,395,$268.53 ,$225.00 ,$493.53 
Richardson,Infrasource (Nga),362,724,685,$524.70 ,$475.00 ,$999.70 
Richardson,Ironwood Heavy Highway,337,673,626,$488.08 ,$475.00 ,$963.08 
Richardson,J Mullen & Sons,135,270,256,$196.11 ,$225.00 ,$421.11 
Richardson,J. F. Brennan Companies,212,423,442,$306.78 ,$475.00 ,$781.78 
Richardson,Joe Knows Energy,34,68,83,$49.35 , $-   ,$49.35 
Richardson,John Anderson Construction,342,684,677,$495.91 ,$475.00 ,$970.91 
Richardson,Js Rae,206,411,405,$298.03 ,$475.00 ,$773.03 
Richardson,Kiely Family Of Companies,40,80,99,$57.96 , $-   ,$57.96 
Richardson,Kudlic Bros.,180,360,383,$260.78 ,$225.00 ,$485.78 
Richardson,Labella Associates Dpc,334,667,617,$483.71 ,$475.00 ,$958.71 
Richardson,Laydon Industries,116,231,269,$167.74 ,$225.00 ,$392.74 
Richardson,Ledge Creek Development Inc,383,767,710,$556.01 ,$475.00 ,"$1,031.01 "
Richardson,Liberty Underground,337,675,623,$489.01 ,$475.00 ,$964.01 
Richardson,Liberty Utilities-Ma,234,468,487,$339.28 ,$475.00 ,$814.28 
Richardson,Liberty Utilities-Ny,390,779,775,$564.78 ,$475.00 ,"$1,039.78 "
Richardson,Local 1049,99,198,234,$143.33 ,$225.00 ,$368.33 
Richardson,Local 1298,93,186,225,$134.59 ,$225.00 ,$359.59 
Richardson,Local 15,50,100,129,$72.68 , $-   ,$72.68 
Richardson,Local 158,175,350,323,$254.05 ,$225.00 ,$479.05 
Richardson,Local 17,94,188,187,$136.23 ,$225.00 ,$361.23 
Richardson,Local 60,97,194,225,$140.61 ,$225.00 ,$365.61 
Richardson,Local 731,56,112,155,$81.23 , $-   ,$81.23 
Richardson,Lospano Plumbing And Heating,58,117,148,$84.68 , $-   ,$84.68 
Richardson,Maine Natural Gas (Nga),403,806,780,$584.05 ,$725.00 ,"$1,309.05 "
Richardson,Master Plumbers Council Of The City Of New York (Mpc),59,117,150,$85.15 , $-   ,$85.15 
Richardson,Mears Construction (Nga),152,305,298,$221.05 ,$225.00 ,$446.05 
Richardson,Middleborough Gas & Electric (Nga),257,513,527,$371.99 ,$475.00 ,$846.99 
Richardson,Midway Utility,285,570,575,$412.97 ,$475.00 ,$887.97 
Richardson,Miller Pipeline,379,758,704,$549.74 ,$475.00 ,"$1,024.74 "
Richardson,Mirra Company,278,556,564,$403.17 ,$475.00 ,$878.17 
Richardson,Msr Utility Maintenance (Nga),260,520,528,$377.28 ,$475.00 ,$852.28 
Richardson,Mulcare Pipeline Solutions,43,86,100,$62.69 , $-   ,$62.69 
Richardson,Mulholland Welding & Fabrication,264,528,539,$382.92 ,$475.00 ,$857.92 
Richardson,National Field Service Corporation (Nga),94,188,187,$136.23 ,$225.00 ,$361.23 
Richardson,National Fuel,368,737,716,$534.06 ,$475.00 ,"$1,009.06 "
Richardson,Network Infrastructure,66,132,166,$95.76 , $-   ,$95.76 
Richardson,NEUCO,285,569,575,$412.59 ,$475.00 ,$887.59 
Richardson,New Jersey Natural Gas,54,107,117,$77.73 , $-   ,$77.73 
Richardson,Ng Advantage,304,608,609,$440.59 ,$475.00 ,$915.59 
Richardson,Northeast Gas Association,226,451,465,$327.17 ,$475.00 ,$802.17 
Richardson,Northeast Underground (Nga),257,514,478,$372.77 ,$475.00 ,$847.77 
Richardson,Norwich Public Utilities,171,342,376,$248.23 ,$225.00 ,$473.23 
Richardson,Npl Construction (Nga),137,275,302,$199.01 ,$225.00 ,$424.01 
Richardson,Omark Consultants,220,441,461,$319.44 ,$475.00 ,$794.44 
Richardson,Orange & Rockland Utilities,91,183,182,$132.54 ,$225.00 ,$357.54 
Richardson,Parsons (Nga),13,25,39,$18.17 , $-   ,$18.17 
Richardson,Pcm,49,99,139,$71.59 , $-   ,$71.59 
Richardson,Pioneer Inspection,304,608,610,$440.89 ,$475.00 ,$915.89 
Richardson,Pl-Enerserv,190,380,403,$275.74 ,$225.00 ,$500.74 
Richardson,Powell Controls,260,521,532,$377.57 ,$475.00 ,$852.57 
Richardson,Power And Construction Group Inc.,334,668,625,$484.02 ,$475.00 ,$959.02 
Richardson,"Precision Pipeline Solutions, LLC (PPS)",90,180,194,$130.46 ,$225.00 ,$355.46 
Richardson,Premier Infrastructure & Energy,99,198,234,$143.33 ,$225.00 ,$368.33 
Richardson,Primoris Distribution Svcs (Nga),327,654,636,$474.42 ,$475.00 ,$949.42 
Richardson,Reconn,92,185,223,$133.89 ,$225.00 ,$358.89 
Richardson,Rev Lng,245,490,476,$354.98 ,$475.00 ,$829.98 
Richardson,Rh White,207,413,429,$299.75 ,$475.00 ,$774.75 
Richardson,Rhode Island Energy,229,457,468,$331.42 ,$475.00 ,$806.42 
Richardson,Riggs Distler & Co.,283,566,561,$410.31 ,$475.00 ,$885.31 
Richardson,Riley Brothers,247,493,520,$357.48 ,$475.00 ,$832.48 
Richardson,Rj Devco,252,504,521,$365.75 ,$475.00 ,$840.75 
Richardson,Rj Forbes Painting Contractor,230,460,480,$333.30 ,$475.00 ,$808.30 
Richardson,Safeway Construction Enterprises,45,90,134,$65.17 , $-   ,$65.17 
Richardson,Sargis Associates,142,284,318,$205.99 ,$225.00 ,$430.99 
Richardson,Seaford Avenue Corp,71,143,183,$103.58 , $-   ,$103.58 
Richardson,Shaun B. Kalba Enterprises,123,246,244,$178.24 ,$225.00 ,$403.24 
Richardson,Southern Cross (NGA),65,131,163,$94.73 , $-   ,$94.73 
Richardson,Storti Quality Services,67,134,165,$97.51 , $-   ,$97.51 
Richardson,Sullivan Trail,234,467,445,$338.92 ,$475.00 ,$813.92 
Richardson,T&K Harrington,192,383,371,$277.68 ,$225.00 ,$502.68 
Richardson,Tectonic Engineering Consultants,94,189,189,$136.67 ,$225.00 ,$361.67 
Richardson,Titanic Underground Contractors Corp. (Nga),102,205,212,$148.54 ,$225.00 ,$373.54 
Richardson,Tri-Mont Engineering,268,537,557,$389.06 ,$475.00 ,$864.06 
Richardson,Tucker Mechanical Inc,147,295,320,$213.76 ,$225.00 ,$438.76 
Richardson,Turner Underground Installations,337,673,627,$488.04 ,$475.00 ,$963.04 
Richardson,Ulc Technologies,88,175,213,$126.88 , $-   ,$126.88 
Richardson,Unitil,290,581,594,$421.00 ,$475.00 ,$896.00 
Richardson,Usic (Nga),318,637,596,$461.55 ,$475.00 ,$936.55 
Richardson,Vermont Gas Systems,323,646,659,$468.42 ,$475.00 ,$943.42 
Richardson,Wdf,57,114,149,$82.60 , $-   ,$82.60 
Richardson,Westfield Gas & Electric,190,380,403,$275.73 ,$225.00 ,$500.73 
Richardson,Whispering Pines Development,90,180,194,$130.18 ,$225.00 ,$355.18 
Richardson,Whitewater,207,413,428,$299.72 ,$475.00 ,$774.72 
Richardson,Wsm Construction,145,289,314,$209.61 ,$225.00 ,$434.61 
Richardson,Xpress Natural Gas,248,495,448,$359.03 ,$475.00 ,$834.03 
Richardson,Young Management & Consulting,59,117,150,$85.15 , $-   ,$85.15 
Schweit,A And G Industrial Services,339,678,666,$491.77 ,$475.00 ,$966.77 
Schweit,AGI Construction,289,578,581,$419.03 ,$475.00 ,$894.03 
Schweit,Atmospheric Corrosion Specialists,145,291,303,$210.84 ,$225.00 ,$435.84 
Schweit,Avangrid Adams Ma,239,478,501,$346.68 ,$475.00 ,$821.68 
Schweit,Avangrid East Hartford Ct,210,421,422,$304.91 ,$475.00 ,$779.91 
Schweit,Avangrid Rochester Ny,207,414,429,$299.95 ,$475.00 ,$774.95 
Schweit,Avangrid Trumbull,178,357,383,$258.53 ,$225.00 ,$483.53 
Schweit,Bancker Construction,188,376,411,$272.24 ,$225.00 ,$497.24 
Schweit,Barber Utilities,228,457,466,$331.17 ,$475.00 ,$806.17 
Schweit,Bay State Piping Company Inc. (NGA),313,626,613,$453.84 ,$475.00 ,$928.84 
Schweit,Berkshire Gas,226,451,461,$327.32 ,$475.00 ,$802.32 
Schweit,Bermex Inc,210,420,435,$304.43 ,$475.00 ,$779.43 
Schweit,Bond Civil Utility,311,622,608,$450.99 ,$475.00 ,$925.99 
Schweit,Burns Construction Co. (Nga),190,380,394,$275.54 ,$225.00 ,$500.54 
Schweit,Burrows Bros Inc.,211,422,433,$306.15 ,$475.00 ,$781.15 
Schweit,C. B. Utility,186,372,410,$269.50 ,$225.00 ,$494.50 
Schweit,Capstone Energy (Nga),275,551,521,$399.42 ,$475.00 ,$874.42 
Schweit,Centerline Utility Services,464,929,880,$673.43 ,$725.00 ,"$1,398.43 "
Schweit,Centuri,186,372,401,$269.66 ,$225.00 ,$494.66 
Schweit,Certa Cote,181,363,406,$263.01 ,$225.00 ,$488.01 
Schweit,Clarks Back Roads Enterprises (Nga),115,229,279,$166.21 ,$225.00 ,$391.21 
Schweit,Collins Plumbing Corp (Nga),150,300,330,$217.79 ,$225.00 ,$442.79 
Schweit,Composite Technology & Infrastructure,184,368,368,$267.05 ,$225.00 ,$492.05 
Schweit,Con Edison (Nga),145,289,320,$209.57 ,$225.00 ,$434.57 
Schweit,Corning Natural Gas,109,217,259,$157.48 ,$225.00 ,$382.48 
Schweit,Corrtech Corrosion Engineering,284,569,555,$412.39 ,$475.00 ,$887.39 
Schweit,D&G Contractors Inc,196,392,399,$283.91 ,$225.00 ,$508.91 
Schweit,DDS Utilities Cortland,108,216,221,$156.89 ,$225.00 ,$381.89 
Schweit,DDS Utilities West Henrietta,198,396,416,$287.03 ,$225.00 ,$512.03 
Schweit,Dekatherm,170,341,335,$247.11 ,$225.00 ,$472.11 
Schweit,Dte Vantage,135,269,284,$195.18 ,$225.00 ,$420.18 
Schweit,E. Richards Consulting,190,380,394,$275.54 ,$225.00 ,$500.54 
Schweit,E.E. Root,68,136,196,$98.66 , $-   ,$98.66 
Schweit,Elecnor Hawkeye,150,300,330,$217.19 ,$225.00 ,$442.19 
Schweit,Encompass Pipeline,194,388,427,$281.42 ,$225.00 ,$506.42 
Schweit,Enersite Utility And Site Work Services,331,662,646,$479.68 ,$475.00 ,$954.68 
Schweit,Environmental Construction Inc,128,256,276,$185.37 ,$225.00 ,$410.37 
Schweit,Eversource,276,552,549,$400.04 ,$475.00 ,$875.04 
Schweit,Feeney Brothers,313,626,619,$453.81 ,$475.00 ,$928.81 
Schweit,Ferreira Construction,292,585,570,$423.78 ,$475.00 ,$898.78 
Schweit,Frank Lill & Son,215,429,413,$311.24 ,$475.00 ,$786.24 
Schweit,Geary Mechanical,185,369,385,$267.87 ,$225.00 ,$492.87 
Schweit,Gianfia Corp,143,286,316,$207.51 ,$225.00 ,$432.51 
Schweit,GPL,290,579,568,$420.01 ,$475.00 ,$895.01 
Schweit,Grid One Solutions,123,246,258,$178.61 ,$225.00 ,$403.61 
Schweit,Grotto Plumbing Inc. (Nga),143,286,317,$207.55 ,$225.00 ,$432.55 
Schweit,Heath Consultants (Nga),141,283,329,$204.82 ,$225.00 ,$429.82 
Schweit,Henkels & Mccoy (Nga),71,142,177,$103.20 , $-   ,$103.20 
Schweit,Holyoke Gas & Electric,243,486,487,$352.26 ,$475.00 ,$827.26 
Schweit,Infrasource (Nga),297,594,603,$430.71 ,$475.00 ,$905.71 
Schweit,Ironwood Heavy Highway,205,409,432,$296.56 ,$475.00 ,$771.56 
Schweit,J Mullen & Sons,155,311,311,$225.21 ,$225.00 ,$450.21 
Schweit,J. F. Brennan Companies,297,593,581,$429.95 ,$475.00 ,$904.95 
Schweit,Joe Knows Energy,130,261,276,$189.01 ,$225.00 ,$414.01 
Schweit,John Anderson Construction,254,509,531,$368.71 ,$475.00 ,$843.71 
Schweit,Js Rae,226,451,460,$327.13 ,$475.00 ,$802.13 
Schweit,Kiely Family Of Companies,169,339,353,$245.55 ,$225.00 ,$470.55 
Schweit,Kudlic Bros.,238,475,474,$344.50 ,$475.00 ,$819.50 
Schweit,Labella Associates Dpc,227,453,435,$328.61 ,$475.00 ,$803.61 
Schweit,Laydon Industries,186,372,409,$269.36 ,$225.00 ,$494.36 
Schweit,Ledge Creek Development Inc,225,449,506,$325.78 ,$475.00 ,$800.78 
Schweit,Liberty Underground,210,419,434,$303.82 ,$475.00 ,$778.82 
Schweit,Liberty Utilities-Ma,319,638,626,$462.45 ,$475.00 ,$937.45 
Schweit,Liberty Utilities-Ny,303,607,601,$440.03 ,$475.00 ,$915.03 
Schweit,Local 1049,193,386,423,$280.19 ,$225.00 ,$505.19 
Schweit,Local 1298,190,379,418,$274.93 ,$225.00 ,$499.93 
Schweit,Local 15,166,332,360,$240.83 ,$225.00 ,$465.83 
